in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: (.) get out_of my fridge .
out,FALSE,FALSE,CHI: (.) I hope +...
in,FALSE,FALSE,CHI: how you spell Greg@q ?
out,FALSE,FALSE,MOT: t@l (.) r@l (.) e@l (.) g@l .
out,FALSE,FALSE,CHI: huh ?
out,FALSE,FALSE,MOT: g@l .
in,FALSE,FALSE,CHI: I wrote (.) Greg@q .
in,FALSE,FALSE,CHI: how do you spell come back ?
out,FALSE,FALSE,MOT: c@l (.) o@l (.) m@l (.) e@l (.) s@l .
out,FALSE,FALSE,CHI: come .
out,FALSE,FALSE,MOT: right .
in,FALSE,TRUE,CHI: now how do you spell back@q ?
out,FALSE,FALSE,MOT: get out_of the (.) fridge !
out,FALSE,FALSE,CHI: b@l +...
out,FALSE,FALSE,MOT: www !
out,FALSE,FALSE,SIS: no &=whines .
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,SIS: <but I'm hungry [?]> [=! whining] .
out,FALSE,FALSE,MOT: a@l [>] .
out,FALSE,FALSE,CHI: b@l [<] .
out,FALSE,FALSE,MOT: c@l (.) k@l .
out,FALSE,FALSE,CHI: k@l .
out,FALSE,FALSE,MOT: soon +...
out,FALSE,FALSE,CHI: s@l o@l o@l n@l ?
out,FALSE,FALSE,MOT: (.) there you go .
out,FALSE,FALSE,MOT: xxx .
out,FALSE,FALSE,CHI: I'm done !
out,FALSE,FALSE,MOT: how much +//.
out,FALSE,FALSE,MOT: ow watch my foot .
out,FALSE,FALSE,CHI: I'm done !
out,FALSE,FALSE,INV2: that's it ?
out,FALSE,FALSE,INV2: you wanna sign it ?
out,FALSE,FALSE,MOT: show xxx .
out,FALSE,FALSE,BRO: do I get to +/.
in,TRUE,FALSE,MOT: no you ain't keeping the change .
out,FALSE,FALSE,CHI: xxx [>] .
out,FALSE,FALSE,BRO: come [<] one xxx .
out,FALSE,FALSE,MOT: a dollar .
out,FALSE,FALSE,BRO: a dollar !
in,FALSE,FALSE,MOT: get out_of here no !
in,FALSE,FALSE,BRO: I wanna buy [!] something .
out,FALSE,FALSE,BRO: www .
in,FALSE,FALSE,SIS: can I go with him ?
in,FALSE,TRUE,CHI: <what is> [/] what is this ?
out,FALSE,FALSE,SIS: Mama .
in,TRUE,FALSE,MOT: what does your name begin with ?
in,FALSE,FALSE,MOT: that's what you do last .
out,FALSE,FALSE,CHI: no f@l r@l .
in,FALSE,FALSE,MOT: what does your name begin with ?
in,FALSE,FALSE,CHI: no I'm writin(g) from [>] .
in,FALSE,FALSE,MOT: <I know> [<] [/] I know what you're talking about .
in,FALSE,TRUE,MOT: what does your name begin with ?
out,FALSE,FALSE,CHI: m@l .
out,FALSE,FALSE,MOT: right !
out,FALSE,FALSE,MOT: put it down .
out,FALSE,FALSE,MOT: right .
out,FALSE,FALSE,MOT: now you do your name .
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,MOT: www &=laughs silly .
out,FALSE,FALSE,MOT: there you go .
out,FALSE,FALSE,MOT: +^ how_about your last name ?
out,FALSE,FALSE,CHI: xxx w@l a@l t@l s@l o@l (.) n@l [!] .
out,FALSE,FALSE,MOT: there you go .
out,FALSE,FALSE,MOT: get up !
out,FALSE,FALSE,MOT: get out !
out,FALSE,FALSE,CHI: I'm done !
out,FALSE,FALSE,MOT: www .
out,FALSE,FALSE,INV2: could you +/.
out,FALSE,FALSE,MOT: www .
out,FALSE,FALSE,INV2: could you read that to us ?
out,FALSE,FALSE,MOT: read it .
out,FALSE,FALSE,MOT: +^ would you read it xxx ?
out,FALSE,FALSE,MOT: go ahead .
in,TRUE,TRUE,CHI: I hope Greg (.) comes (.) back [!] soon .
out,FALSE,FALSE,CHI: from Chi [= full name] .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,INV1: alright .
