in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CHI: xxx .
in,FALSE,TRUE,CHI: then you put that right there .
out,FALSE,FALSE,CHR: huh ?
out,FALSE,FALSE,CHI: right there .
in,TRUE,FALSE,CHR: Adam there's two men the same (.) that [>] guy and that guy .
out,FALSE,FALSE,CHI: what [<] ?
out,FALSE,FALSE,CHI: &~aw .
out,FALSE,FALSE,CHR: &~aw .
out,FALSE,FALSE,CHI: so it doesn't matter does it ?
out,FALSE,FALSE,CHR: right .
in,FALSE,TRUE,CHR: they're twin brothers (.) yeah .
in,TRUE,FALSE,CHR: the kit goes right in there .
out,FALSE,FALSE,CHR: <rrr@o> [>] .
out,FALSE,FALSE,CHI: here [<] .
in,FALSE,TRUE,CHI: okay anyway I'll have this [= truck] .
out,FALSE,FALSE,CHR: <xxx let's see> [>] .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHR: xxx .
out,FALSE,FALSE,CHR: whoa !
out,FALSE,FALSE,CHR: <this one dumps> [>] .
out,FALSE,FALSE,CHI: <rrrr@o> [<] .
in,TRUE,FALSE,CHR: they both dump Adam (.) look .
in,FALSE,FALSE,CHI: this one dumps .
out,FALSE,FALSE,CHR: I'll show ya .
in,FALSE,TRUE,CHR: this one dumps too .
out,FALSE,FALSE,CHR: see ?
out,FALSE,FALSE,CHR: vroom@o .
out,FALSE,FALSE,CHI: what ?
in,TRUE,FALSE,CHR: this guy dumps .
in,FALSE,TRUE,CHI: <oh I see what we do here> [>] .
out,FALSE,FALSE,CHR: <vroom@o> [<] .
in,TRUE,FALSE,CHI: that's how it did that .
out,FALSE,FALSE,CHR: whoa !
in,FALSE,TRUE,CHR: better put that like that so it can't go pow@o [!!] .
out,FALSE,FALSE,CHR: tools will fall out .
out,FALSE,FALSE,CHR: tools right here .
out,FALSE,FALSE,CHI: there (.) <all latched up> [>] .
out,FALSE,FALSE,CHR: xxx [<] .
out,FALSE,FALSE,CHI: oops .
out,FALSE,FALSE,CHI: <there that latched up> [>] .
out,FALSE,FALSE,CHR: <vroom@o (.) rrrr@o> [<] .
out,FALSE,FALSE,CHR: Adam ?
out,FALSE,FALSE,CHI: what ?
out,FALSE,FALSE,CHR: what was that ?
out,FALSE,FALSE,CHI: what was what ?
in,TRUE,FALSE,CHR: a bird's thing I think .
in,FALSE,TRUE,CHR: that's what I think happened .
in,TRUE,FALSE,CHR: hey let's see this .
in,FALSE,TRUE,CHI: let's put this one back .
out,FALSE,FALSE,CHR: daa@wp !
out,FALSE,FALSE,CHR: whoa !
out,FALSE,FALSE,CHR: right to the bottom !
in,TRUE,TRUE,CHI: gotta <set up> [>] some more of these .
out,FALSE,FALSE,CHR: playdough [<] .
out,FALSE,FALSE,CHR: Adam I made a xxx .
out,FALSE,FALSE,CHI: vroom@o .
in,TRUE,FALSE,CHR: do you want one that come up ?
out,FALSE,FALSE,CHR: do you want one to come up ?
in,FALSE,TRUE,CHI: yeah .
out,FALSE,FALSE,CHR: oh shoot .
out,FALSE,FALSE,CHR: shoot !
out,FALSE,FALSE,CHR: come up you doughie@c .
out,FALSE,FALSE,CHI: hey .
in,TRUE,FALSE,CHR: I'll cut it in half for you to eat .
out,FALSE,FALSE,CHR: 0 [=! cutting noises] .
out,FALSE,FALSE,CHI: ow !
otu,FALSE,FALSE,CHR: <&=laughs> [>] .
in,FALSE,TRUE,CHI: <you silly (.) I think that's my hand (.) it's not a piece of junk> [<] .
out,FALSE,FALSE,CHI: dump truck .
out,FALSE,FALSE,CHR: &=laughs .
in,TRUE,TRUE,CHI: this gets to park right there .
out,FALSE,FALSE,CHR: scrunch@o .
out,FALSE,FALSE,CHI: <xxx truck> [>] .
out,FALSE,FALSE,CHR: <now let's see> [<] .
in,TRUE,TRUE,CHR: this guy cut no good .
out,FALSE,FALSE,CHR: whoa !
otu,FALSE,FALSE,CHR: Adam look .
in,TRUE,FALSE,CHR: Adam look what I'm doing .
out,FALSE,FALSE,CHI: what are you doing ?
out,FALSE,FALSE,CHR: I don't know .
out,FALSE,FALSE,CHR: I don't know Adam .
in,FALSE,TRUE,CHR: I'm making playdough into pie .
out,FALSE,FALSE,CHI: pie .
out,FALSE,FALSE,CHR: <&=laughs> [>] .
out,FALSE,FALSE,CHI: <what kind of pie> [<] ?
out,FALSE,FALSE,CHI: pumpkin ?
out,FALSE,FALSE,CHR: yup .
out,FALSE,FALSE,CHI: yummy .
in,TRUE,FALSE,CHR: I can also make it into chocolate [!!] pie .
in,FALSE,FALSE,CHI: there's no such thing you know .
in,FALSE,FALSE,CHR: okay I'll make it into chocolate (.) pie .
in,FALSE,TRUE,CHI: there's no such thing you know .
out,FALSE,FALSE,CHR: I don't care .
out,FALSE,FALSE,CHR: <I don't care Adam> [>] .
in,TRUE,FALSE,CHI: <so I wanna play house> [<] .
out,FALSE,FALSE,CHR: what ?
in,FALSE,TRUE,CHI: I'm going to (.) put up the house here .
out,FALSE,FALSE,CHR: okay .
out,FALSE,FALSE,CHR: that's &-um: +...
out,FALSE,FALSE,CHR: I forget .
in,TRUE,TRUE,CHR: hey how_about we build something ?
out,FALSE,FALSE,CHR: xxx .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHR: rrrr@o .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: oh neat !
out,FALSE,FALSE,CHI: a door .
out,FALSE,FALSE,CHR: Adam ?
out,FALSE,FALSE,CHI: what ?
in,TRUE,FALSE,CHR: I'm leaving .
out,FALSE,FALSE,CHR: <broom@o> [>] .
out,FALSE,FALSE,CHI: <wait up> [<] .
out,FALSE,FALSE,CHI: oh my hand !
out,FALSE,FALSE,CHR: &=laughs .
out,FALSE,FALSE,CHI: get lost .
out,FALSE,FALSE,CHI: arrrm@o .
in,FALSE,FALSE,CHR: you need a driver .
in,FALSE,TRUE,CHR: here I'll let you borrow one of my drivers .
out,FALSE,FALSE,CHI: &~aw that's okay .
