in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: uhhuh .
in,FALSE,TRUE,CHI: (.) but he was still hungry .
out,FALSE,FALSE,MOT: mhm .
in,TRUE,FALSE,CHI: (..) on Wednesday he ate (.) through +...
out,FALSE,FALSE,MOT: (.) how many ?
out,FALSE,FALSE,CHI: three +...
out,FALSE,FALSE,MOT: what's that ?
out,FALSE,FALSE,CHI: I don't know .
out,FALSE,FALSE,MOT: plums .
in,FALSE,TRUE,CHI: plums (.) <but he was> [/] but he was (.) still hungry .
out,FALSE,FALSE,MOT: yup .
out,FALSE,FALSE,CHI: &=sniffs .
out,FALSE,FALSE,CHI: (..) on Tuesday +/.
out,FALSE,FALSE,MOT: nope .
out,FALSE,FALSE,MOT: on &~Thur +/.
out,FALSE,FALSE,CHI: +^ Thursday !
out,FALSE,FALSE,MOT: mhm .
in,TRUE,FALSE,CHI: he (.) ate (.) through (.) four +...
out,FALSE,FALSE,MOT: what's that ?
i,FALSE,FALSE,CHI: (.) strawberries (.) but he was still hungry .
in,FALSE,TRUE,CHI: (..) on Friday he ate through (.) five [!] oranges (.) but he was still &-um hungry .
out,FALSE,FALSE,CHI: on (.) &~s Sunday +/.
out,FALSE,FALSE,MOT: Saturday@q .
out,FALSE,FALSE,BRO: &=noises [>] .
out,FALSE,FALSE,CHI: <Saturday> [<] (.) he ate through +...
out,FALSE,FALSE,MOT: one .
out,FALSE,FALSE,CHI: one +...
out,FALSE,FALSE,MOT: piece .
out,FALSE,FALSE,CHI: +^ piece of cake .
out,FALSE,FALSE,MOT: chocolate [!] cake .
out,FALSE,FALSE,CHI: of chocolate cake +...
out,FALSE,FALSE,MOT: what's this ?
out,FALSE,FALSE,CHI: one (.) icecream +...
out,FALSE,FALSE,MOT: cone .
out,FALSE,FALSE,CHI: cone +...
out,FALSE,FALSE,MOT: one +...
out,FALSE,FALSE,CHI: +^ one (.) pickle (.) one cheese +...
out,FALSE,FALSE,MOT: nope .
out,FALSE,FALSE,MOT: one slice of Swiss [!] cheese .
out,FALSE,FALSE,CHI: one &~t &~s slice of trIs@u [: Swiss] cheese .
out,FALSE,FALSE,CHI: (.) one@q +...
out,FALSE,FALSE,MOT: ++ slice@q .
out,FALSE,FALSE,CHI: slice of (..) salami ?
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: one lollipop (..) one +...
out,FALSE,FALSE,MOT: ++ piece@q .
out,FALSE,FALSE,CHI: piece of +...
out,FALSE,FALSE,MOT: (.) cherry pie .
out,FALSE,FALSE,CHI: cherry pie (.) one +...
out,FALSE,FALSE,BR2: www .
out,FALSE,FALSE,CHI: (..) one@q +...
out,FALSE,FALSE,MOT: (.) okay look .
in,TRUE,TRUE,MOT: can you say that +//.
out,FALSE,FALSE,MOT: +^ one sausage .
out,FALSE,FALSE,CHI: one sausage (.) one (.) www &=sniffs +...
out,FALSE,FALSE,MOT: what is this ?
out,FALSE,FALSE,CHI: muffin .
out,FALSE,FALSE,MOT: cupcake .
out,FALSE,FALSE,CHI: cupcake one +...
out,FALSE,FALSE,MOT: and [!] one slice of +...
out,FALSE,FALSE,CHI: and one slice of wallamelon [: watermelon] .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,BRO: pop !
out,FALSE,FALSE,CHI: that +...
out,FALSE,FALSE,BR2: xxx [>] .
out,FALSE,FALSE,BRO: www [<] .
out,FALSE,FALSE,BR2: xxx .
out,FALSE,FALSE,MOT: (..) that night .
in,TRUE,FALSE,CHI: that night he (..) did [//] didn't [>] +/.
in,FALSE,FALSE,MOT: he [<] [/] he (.) had .
in,FALSE,FALSE,CHI: he had a +...
out,FALSE,FALSE,MOT: ++ stomach ache@q .
in,FALSE,TRUE,CHI: stomach ache@q .
out,FALSE,FALSE,CHI: (..) he [//] no the@q +...
out,FALSE,FALSE,MOT: ++ next .
out,FALSE,FALSE,CHI: next day (..) was +...
out,FALSE,FALSE,MOT: +^ S:unday .
out,FALSE,FALSE,CHI: S:unday (.) www &=sniffs +...
out,FALSE,FALSE,MOT: again .
out,FALSE,FALSE,CHI: again [!] he +...
out,FALSE,FALSE,MOT: nope .
in,TRUE,FALSE,CHI: the caterpillar (.) want [?] ?
out,FALSE,FALSE,MOT: ate .
out,FALSE,FALSE,CHI: ate +...
out,FALSE,FALSE,CHI: &=sniffs .
out,FALSE,FALSE,MOT: (.) through@q .
out,FALSE,FALSE,CHI: through (..) one +...
out,FALSE,FALSE,MOT: (.) nice@q .
out,FALSE,FALSE,CHI: nice green leaf (.) and +...
out,FALSE,FALSE,MOT: ++ after@q .
in,FALSE,FALSE,CHI: after (.) that (.) he +...
out,FALSE,FALSE,MOT: ++ felt@q .
in,FALSE,TRUE,CHI: felt www &=sniffs (..) much better .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: (.) no he +/.
out,FALSE,FALSE,MOT: now [!] .
in,TRUE,FALSE,CHI: now he +...
out,FALSE,FALSE,MOT: ++ wasn't .
in,FALSE,FALSE,CHI: wasn't (.) hungry (.) again ?
out,FALSE,FALSE,MOT: any .
in,FALSE,TRUE,CHI: anymore (.) &~a and he wasn't +/.
in,TRUE,TRUE,BR2: why don't you show her to get that .
out,FALSE,FALSE,MOT: shh (.) Bro .
out,FALSE,FALSE,CHI: a little callapillar [: caterpillar] (.) anymore .
in,TRUE,FALSE,CHI: he (.) was a big (...) fan [?] ?
out,FALSE,FALSE,MOT: fat .
in,FALSE,TRUE,CHI: fat [!] caterpillar .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: (.) he@q +...
out,FALSE,FALSE,MOT: ++ built@q .
out,FALSE,FALSE,CHI: built a +...
out,FALSE,FALSE,MOT: ++ small@q .
out,FALSE,FALSE,CHI: small (.) home +/.
out,FALSE,FALSE,MOT: ++ house@q .
out,FALSE,FALSE,CHI: house +...
out,FALSE,FALSE,MOT: ++ called@q .
out,FALSE,FALSE,CHI: called a +...
out,FALSE,FALSE,MOT: ++ cocoon@q +...
out,FALSE,FALSE,CHI: cocoon +...
out,FALSE,FALSE,MOT: ++ around@q .
out,FALSE,FALSE,CHI: around +...
out,FALSE,FALSE,MOT: (..) himself@q .
out,FALSE,FALSE,CHI: himself (.) he +...
out,FALSE,FALSE,MOT: (.) stayed@q .
out,FALSE,FALSE,CHI: stayed (.) in +...
out,FALSE,FALSE,MOT: (.) inside .
out,FALSE,FALSE,CHI: inside of +...
out,FALSE,FALSE,MOT: nope (.) inside@q +...
out,FALSE,FALSE,CHI: +^ for@q +...
out,FALSE,FALSE,MOT: (.) more@q .
out,FALSE,FALSE,CHI: more +...
out,FALSE,FALSE,MOT: (.) than@q .
out,FALSE,FALSE,CHI: than two +...
out,FALSE,FALSE,MOT: (.) weeks@q .
out,FALSE,FALSE,CHI: weeks .
out,FALSE,FALSE,MOT: (..) then@q .
out,FALSE,FALSE,CHI: then he +...
out,FALSE,FALSE,MOT: (.) nibbled@q .
out,FALSE,FALSE,CHI: nibbled a +...
out,FALSE,FALSE,MOT: ++ hole@q .
out,FALSE,FALSE,CHI: hole (..) in (.) the cocoon +...
out,FALSE,FALSE,MOT: ++ pushed@q .
out,FALSE,FALSE,CHI: pushed (.) his +...
out,FALSE,FALSE,MOT: ++ way@q .
out,FALSE,FALSE,CHI: way +...
out,FALSE,FALSE,MOT: ++ out@q .
out,FALSE,FALSE,CHI: out (.) and [>] +...
out,FALSE,FALSE,BRO: &=noises [<] .
in,TRUE,FALSE,CHI: he was a +...
out,FALSE,FALSE,MOT: (.) beautiful@q .
in,FALSE,TRUE,CHI: beautiful butterfly !
out,FALSE,FALSE,MOT: yup .
out,FALSE,FALSE,INV1: alright (.) <good job> [>] .
out,FALSE,FALSE,MOT: &=laughs [<] .
