in/out/ambiguous,start,end,Transcript
in,FALSE,FALSE,LARR: See I don't think you saw this one but.
in,FALSE,FALSE,SETH: I'm wondering if: you don't have a floor plan of the house do you by any chance?
out,FALSE,FALSE,LARR: No.
out,FALSE,FALSE,LARR: We don't.
out,FALSE,FALSE,SETH: X.
in,FALSE,FALSE,LARR: We didn't get anything when we bought this baby.
in,FALSE,FALSE,SETH: I'm wondering if I should just sketch it out.
out,FALSE,FALSE,LARR: Uh:.
out,FALSE,FALSE,SETH: It's story though right?
out,FALSE,FALSE,LARR: story.
out,FALSE,FALSE,SETH: Th
out,FALSE,FALSE,SETH: Are there any registers on the second floor?
out,FALSE,FALSE,LARR: Unhunh.
out,FALSE,FALSE,SETH: Okay.
in,FALSE,FALSE,LARR: So all those s:t
in,FALSE,FALSE,LARR: all those s:tubs that were behind us are the ones that go up through the wall.
out,FALSE,FALSE,SETH: Oh.
out,FALSE,FALSE,SETH: Okay.
out,FALSE,FALSE,LARR: .
out,FALSE,FALSE,SETH: Well that's no problem.
out,FALSE,FALSE,LARR: Uh.
in,FALSE,FALSE,SETH: as long as I don't have to do any ducting to the second floor.
out,FALSE,FALSE,LARR: yeah.
out,FALSE,FALSE,LARR: No.
in,FALSE,FALSE,LARR: They only
in,FALSE,FALSE,LARR: the only thing that we wanted you to do is tie into the existing ones.
out,FALSE,FALSE,SETH: Okay.
in,FALSE,FALSE,LARR: which are on the ground level.
out,FALSE,FALSE,SETH: How about that one right there.
out,FALSE,FALSE,SETH: Is that one?
out,FALSE,FALSE,LARR: Uh yeah.
out,FALSE,FALSE,LARR: That's one as well.
in,FALSE,FALSE,LARR: And then the return is back here.
out,FALSE,FALSE,SETH: Okay.
in,FALSE,FALSE,SETH: Good sized return.
out,FALSE,FALSE,LARR: Yeah.
in,FALSE,FALSE,SETH: Now you're not looking at ʔuh adding air conditioning.
out,FALSE,FALSE,SETH: Right?
in,FALSE,FALSE,LARR: Well we would like to have that as an option.
out,FALSE,FALSE,SETH: X Okay.
in,FALSE,FALSE,LARR: We could always add that later.
out,FALSE,FALSE,LARR: Right?
out,FALSE,FALSE,SETH: Yeah.
in,FALSE,FALSE,SETH: One of the things you can do if if you don't wanna do it now you can what they call prep for air conditioning.
in,FALSE,FALSE,SETH: You can put in the coil.
in,FALSE,FALSE,SETH: See you've got the furnace and the coil.
out,FALSE,FALSE,LARR: Yeah.
in,FALSE,FALSE,SETH: and then when you add air conditioning in the future all you gotta do is put the outdoor condensing unit and refrigerant piping to that coil.
in,FALSE,FALSE,SETH: So it saves
in,FALSE,FALSE,SETH: it saves: additional work in the future.
out,FALSE,FALSE,LARR: Mhm.
in,FALSE,FALSE,SETH: Otherwise you gotta come back and put the coil in which means you gotta modify the duct work to get that coil in there so.
out,FALSE,FALSE,LARR: Right.
in,FALSE,FALSE,SETH: if you're thinking about doing it in the future you might wanna at least put the coil in.
in,FALSE,FALSE,SETH: It only costs about hundred fifty dollars for the coil.
out,FALSE,FALSE,LARR: Oh.
out,FALSE,FALSE,LARR: Alright.
in,FALSE,FALSE,SETH: It's the it's the outdoor air conditioning that
in,FALSE,FALSE,LARR: Well write that in there anyway in the in the quote.
out,FALSE,FALSE,SETH: And now that's the the dining room you wanna add?
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,LARR: If you
in,FALSE,FALSE,LARR: if you go over and have a look at the dining room.
in,FALSE,FALSE,SETH: You got a lotta glass in that room it looks like.
in,FALSE,FALSE,LARR: yeah and ʔuh we're gonna be making changes to the to the house too so we're keeping that in mind.
in,FALSE,FALSE,LARR: But if you notice there are no registers in here.
out,FALSE,FALSE,LARR: So.
out,FALSE,FALSE,SETH: Is this accessible?
out,FALSE,FALSE,LARR: oh yeah.
out,FALSE,FALSE,SETH: I wonder
in,FALSE,FALSE,SETH: I wonder if was this added on you think.
out,FALSE,FALSE,LARR: .
out,FALSE,FALSE,SETH: maybe?
in,FALSE,FALSE,SETH: I'm just wondering if that foundation wall
out,FALSE,FALSE,LARR: M
in,FALSE,FALSE,LARR: It might've been.
in,FALSE,FALSE,"""SETH: +, goes to that (.) I wonder if I can get (.) into this . ▶"""
out,FALSE,FALSE,LARR: Oh you can get into it.
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,SETH: Okay.
out,FALSE,FALSE,LARR: Oh yeah.
in,FALSE,FALSE,LARR: I've been under here.
out,FALSE,FALSE,SETH: Oh okay.
out,FALSE,FALSE,SETH: Good.
in,FALSE,FALSE,LARR: So this is not a problem.
in,FALSE,FALSE,SETH: Shoot I'd probably go with two registers in this room.
out,FALSE,FALSE,LARR: X
out,FALSE,FALSE,LARR: Alright.
out,FALSE,FALSE,LARR: X
in,FALSE,FALSE,SETH: I'd probably go like one here.
out,FALSE,FALSE,LARR: Oh yeah.
out,FALSE,FALSE,SETH: and one one there.
out,FALSE,FALSE,LARR: you'd do one over there as well?
in,FALSE,FALSE,SETH: Cause it's a sized room with a_lot_of glass.
out,FALSE,FALSE,LARR: Okay.
in,FALSE,FALSE,SETH: Or you could do it you know you could put like one on this wall and one on that wall.
in,FALSE,FALSE,LARR: Okay on the two two out⌈side
in,FALSE,FALSE,SETH: And then I'd probably tie em both together.
out,FALSE,FALSE,LARR: Yeah ⌉.
in,FALSE,FALSE,SETH: into one branch you know like the room.
out,FALSE,FALSE,LARR: Mhm.
in,FALSE,FALSE,SETH: the room is shaped somewhat like this.
in,FALSE,FALSE,SETH: I could put like one there one there.
in,FALSE,FALSE,LARR: Now what we'd want you to do in this case is maybe
in,FALSE,FALSE,SETH: tie those together like that.
in,FALSE,FALSE,LARR: See this this
in,FALSE,FALSE,LARR: The end of this room might be modified.
in,FALSE,FALSE,LARR: So all we wanna know is is that we can eventually be able to do this.
out,FALSE,FALSE,LARR: Alright.
in,FALSE,FALSE,LARR: To to get ʔuh get this: duct work done when we do
in,FALSE,FALSE,LARR: when we do the modification to the
out,FALSE,FALSE,SETH: Oh so you may not do the duct work at this point?
out,FALSE,FALSE,LARR: ⌈ Not not in this room.
out,FALSE,FALSE,SETH: X xxx do it in the future.
out,FALSE,FALSE,LARR: We m- ⌉
out,FALSE,FALSE,LARR: Yeah.
in,FALSE,FALSE,LARR: Uh I I hate to see us do it.
in,FALSE,FALSE,SETH: Where are gonna be your
in,FALSE,FALSE,LARR: although if we do it in the sidewalls.
in,FALSE,FALSE,SETH: Well what would the modification be.
in,FALSE,FALSE,LARR: Oh we might take this out and we might push this out further and uh well here's the drawings right here.
in,FALSE,FALSE,LARR: Uh: let's see: that's the guest house.
out,FALSE,FALSE,LARR: Where is that sucker.
out,FALSE,FALSE,SETH: Dining room?
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,LARR: Yeah I
out,FALSE,FALSE,LARR: It's right
out,FALSE,FALSE,LARR: i
out,FALSE,FALSE,LARR: here it i- here it i- here it is right here.
out,FALSE,FALSE,SETH: Is this the wall.
in,FALSE,FALSE,LARR: you can see that
in,FALSE,FALSE,LARR: this is the current wall.
in,FALSE,FALSE,SETH: oh okay so are you gonna go out like three feet or so.
out,FALSE,FALSE,LARR: ⌊ So we might
out,FALSE,FALSE,LARR: we might ⌋
in,FALSE,FALSE,LARR: we might ʔuh: ⌈ do a little modification.
in,FALSE,TRUE,SETH: a tape- tapered uh corners.
in,TRUE,FALSE,LARR: A tapered ⌉ corner there.
in,FALSE,FALSE,LARR: So we might do a little of that.
out,FALSE,FALSE,SETH: Okay.
in,FALSE,TRUE,LARR: But if you're gonna put it in h- this end wall then maybe it wouldn't be affected.
in,TRUE,FALSE,LARR: That one might down there.
in,FALSE,FALSE,LARR: Because we might uh.
out,FALSE,FALSE,SETH: Yeah.
out,FALSE,FALSE,LARR: xxx.
out,FALSE,FALSE,SETH: see well.
out,FALSE,FALSE,LARR: See eventually we have s
out,FALSE,FALSE,SETH: ⌊ you know you're right.
out,FALSE,FALSE,SETH: Cause I ⌋
in,FALSE,TRUE,SETH: cause we're looking at right there course now you gonna go out
out,FALSE,FALSE,LARR: That's right.
in,TRUE,FALSE,LARR: See we're opening this.
in,FALSE,TRUE,SETH: That's gonna go that way.
out,FALSE,FALSE,LARR: ⌊ that
out,FALSE,FALSE,LARR: it's ⌋
in,TRUE,FALSE,LARR: that that that's going out to this master which is gonna go up on the hill.
in,FALSE,TRUE,SETH: Aw so you'll need
out,FALSE,FALSE,SETH: What about heating for that.
in,TRUE,FALSE,LARR: Well what we're gonna do is put uh radiated heat.
out,FALSE,FALSE,SETH: Okay.
out,FALSE,FALSE,LARR: In- in there.
in,FALSE,TRUE,SETH: That'll be a slab floor then.
out,FALSE,FALSE,LARR: For sure.
out,FALSE,FALSE,LARR: Yeah yeah.
out,FALSE,FALSE,LARR: Uh.
in,TRUE,FALSE,SETH: So that one might change.
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,SETH: uh:.
in,FALSE,TRUE,LARR: I- that's a that's a good point.
out,FALSE,FALSE,LARR: I've I I'm not uh we were th
out,FALSE,FALSE,SETH: The only thing i:s I don't know how long is that gonna be like in the future like a year down the road?
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,LARR: Probably.
in,TRUE,FALSE,SETH: Cause it would be nice to have heat in here in the meantime.
in,FALSE,FALSE,SETH: I mean say you do the furnace It would be nice to have it for this winter.
in,FALSE,TRUE,LARR: Well let me work that out with my wife.
out,FALSE,FALSE,LARR: Put that as a
in,TRUE,FALSE,SETH: But one thing you can do even if you do a modification you can move the register.
in,FALSE,FALSE,SETH: I mean say we put the register right h:ere and that's gonna b
in,FALSE,FALSE,SETH: ʔuh: that would obviously have to be moved you know it's not a big deal to move it from here to here.
out,FALSE,FALSE,LARR: Yeah.
in,FALSE,FALSE,SETH: You might have to add a piece of duct work but it's not gonna be a major change.
out,FALSE,FALSE,LARR: Okay.
out,FALSE,FALSE,LARR: Okay.
in,FALSE,FALSE,SETH: And this one you may not have to move at all.
out,FALSE,FALSE,SETH: That may be okay.
out,FALSE,FALSE,LARR: Alright.
in,FALSE,FALSE,SETH: But then that's probably how I'd do it some- something like that or if I had the registers going that way that might be the best way to do it.
in,FALSE,FALSE,SETH: It'd be like for- fourteen by six.
out,FALSE,FALSE,LARR: .
in,FALSE,FALSE,SETH: I mean that would probably be an inch duct that'd be an inch that'd be a inch and then the furnace I don't know it's somewhere over there in that area.
in,FALSE,FALSE,LARR: Furnace: is:
in,FALSE,FALSE,SETH: I'm not sure how many feet.
in,FALSE,FALSE,LARR: Well the furnace sits down over in this this corner over here.
in,FALSE,FALSE,LARR: That's where the furnace is.
out,FALSE,FALSE,SETH: One.
out,FALSE,FALSE,SETH: Two.
in,FALSE,FALSE,LARR: Probably right in here.
out,FALSE,FALSE,SETH: Three.
out,FALSE,FALSE,LARR: And now
in,FALSE,FALSE,LARR: That's probably what
in,FALSE,FALSE,LARR: that's one of the
in,FALSE,FALSE,SETH: That's about thirty
in,FALSE,FALSE,"""LARR: +, ⌊ key ⌋ my key ⌈ concerns ⌉ . ▶"""
in,FALSE,FALSE,SETH: about six feet across.
in,FALSE,FALSE,LARR: is th- is the how noisy the furnace is.
in,FALSE,FALSE,LARR: That's a real concern to me.
in,FALSE,FALSE,LARR: A:nd uh I don't know what they've got these days if they're all
in,FALSE,FALSE,LARR: ʔuh: I know there's pulse type furnaces which evidently are kinda lou:d or something.
out,FALSE,FALSE,SETH: Oh yeah.
out,FALSE,FALSE,SETH: Yeah.
in,FALSE,FALSE,SETH: Lennox pulse.
out,FALSE,FALSE,SETH: .
out,FALSE,FALSE,LARR: oh really % laugh?
in,FALSE,FALSE,SETH: That's a loud one.
out,FALSE,FALSE,LARR: Is it?
out,FALSE,FALSE,SETH: Yeah.
out,FALSE,FALSE,LARR: Really.
in,FALSE,FALSE,SETH: I've put a few of those in and they.
out,FALSE,FALSE,LARR: Have you.
in,FALSE,FALSE,SETH: I've had problems.
in,FALSE,FALSE,SETH: I wouldn't go with the Lennox pulse.
out,FALSE,FALSE,LARR: Okay.
out,FALSE,FALSE,SETH: If I go with a: uh.
out,FALSE,FALSE,LARR: Well.
in,FALSE,FALSE,SETH: I'd probably go with the Carrier.
in,FALSE,FALSE,SETH: Carrier furnace.
in,FALSE,FALSE,SETH: The return grill's plenty big enough.
out,FALSE,FALSE,LARR: yeah.
in,FALSE,FALSE,LARR: It's a big ⌈ return.
out,FALSE,FALSE,SETH: ⌊ I mean I can't
in,FALSE,FALSE,SETH: you can't ⌋ have any kind of problem there.
out,FALSE,FALSE,LARR: and a ⌉
in,FALSE,FALSE,LARR: and and the pipes are big enough so: and that's normally when you get
in,FALSE,FALSE,LARR: you get a_lot_of noise in the house.
out,FALSE,FALSE,LARR: Is if your:
in,FALSE,FALSE,LARR: if your uh ducts are too small.
out,FALSE,FALSE,LARR: Right?
out,FALSE,FALSE,SETH: Right.
in,FALSE,FALSE,SETH: Yeah y- the two main sources of noise are either uh: air noise which is due to undersized grills.
out,FALSE,FALSE,LARR: Really?
in,FALSE,FALSE,SETH: you got air rushing through there at high velocity.
in,FALSE,FALSE,SETH: The other source of noise is th- is the fan motor itself.
out,FALSE,FALSE,SETH: .
in,FALSE,FALSE,LARR: In the- in the actual
in,FALSE,FALSE,SETH: In the unit itself.
out,FALSE,FALSE,LARR: Unhunh.
in,FALSE,FALSE,SETH: And that's usually solved by b- just having flexible duct between the unit and the d- and the registers so that it dampens out the noise.
in,FALSE,FALSE,SETH: In other words if we had the furnace like right behind that wall: it would be noisy.
out,FALSE,FALSE,LARR: Yeah.
out,FALSE,FALSE,SETH: But we're going d
out,FALSE,FALSE,SETH: I'm not sure how it connects did we see that down there?
in,FALSE,FALSE,SETH: I'll have to go down and take a look at that again ⌈ but.
out,FALSE,FALSE,LARR: Okay.
in,FALSE,FALSE,SETH: ⌉ I imagine it goes dow:n and then we can run some kind of a flexible duct to the unit.
in,FALSE,FALSE,SETH: As long as I can get say ten feet or so between that and the unit then I
out,FALSE,FALSE,LARR: You can.
in,FALSE,FALSE,SETH: then I can: uh eliminate th- the noise problem.
out,FALSE,FALSE,LARR: Alright.
in,FALSE,FALSE,SETH: So it's basically thirty by thirty return air.
in,FALSE,FALSE,SETH: Thirty by thirty return air.
in,FALSE,FALSE,LARR: And this is a uh: this is the only return and I'd:
out,FALSE,FALSE,LARR: I would ⌈ say not
in,FALSE,FALSE,SETH: Oh this is return also?
in,FALSE,FALSE,LARR: not placed ⌉ not placed very well in the room.
out,FALSE,FALSE,SETH: This is
out,FALSE,FALSE,LARR: So.
in,FALSE,FALSE,SETH: this is supply though.
out,FALSE,FALSE,SETH: Right?
in,FALSE,FALSE,LARR: this is the supply.
out,FALSE,FALSE,LARR: Right.
out,FALSE,FALSE,SETH: Okay.
out,FALSE,FALSE,SETH: Yeah.
out,FALSE,FALSE,LARR: See and I'd
in,FALSE,FALSE,LARR: Where would you suggest they would go.
out,FALSE,FALSE,LARR: If uh if we put uh.
out,FALSE,FALSE,SETH: Boy.
in,FALSE,FALSE,SETH: I would say g- I'd probably go with two.
in,FALSE,FALSE,SETH: I'd put one on each side I'd probably put one like right underneath that window there and maybe underneath that window.
in,FALSE,FALSE,SETH: Be nice to put it behind the couch but then you've
in,FALSE,FALSE,SETH: it would be blocked off too much.
out,FALSE,FALSE,LARR: And you thi
in,FALSE,FALSE,LARR: you so you you p- you try and put em: under windows where that's where your
out,FALSE,FALSE,SETH: Yeah.
in,FALSE,FALSE,SETH: I try to put em on: the cold
out,FALSE,FALSE,LARR: X
in,FALSE,FALSE,SETH: basically the coldest part of the room.
out,FALSE,FALSE,LARR: Okay.
in,FALSE,FALSE,SETH: Because uh it just helps ʔy: because otherwise ʔyou know with a grill right here you end up having cold spots on the sides.
out,FALSE,FALSE,LARR: Mhm.
in,FALSE,FALSE,SETH: Cause what happens is the air goes b:ack to the return grill ⌈ so it never really.
in,FALSE,FALSE,LARR: It wouldn't get out circulating through
