in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,SIS: who for gave it to me ?
out,FALSE,FALSE,MOT: (.) alright go ahead and read it .
out,FALSE,FALSE,CHI: <The &~Hung> [//] The Very Hungry Caterpillar [>] .
out,FALSE,FALSE,SIS: thank [<] you .
out,FALSE,FALSE,MOT: shh .
out,FALSE,FALSE,MOT: let your sister read <her story> [>] okay ?
out,FALSE,FALSE,CHI: <by Frank> [<] +/.
out,FALSE,FALSE,SIS: she gave it to the xxx .
out,FALSE,FALSE,CHI: Carle@q .
out,FALSE,FALSE,SIS: I got a xxx [!] .
out,FALSE,FALSE,SIS: (.) here you go xxx .
out,FALSE,FALSE,MOT: shh .
out,FALSE,FALSE,CHI: for my sister +...
out,FALSE,FALSE,SIS: www [=! sing songs] .
out,FALSE,FALSE,MOT: (.) what's the boy's name in your class ?
out,FALSE,FALSE,CHI: Chris .
out,FALSE,FALSE,MOT: and +...
out,FALSE,FALSE,MOT: put a ta@k to it .
out,FALSE,FALSE,CHI: (.) Crystel [>] .
out,FALSE,FALSE,SIS: www [<] .
out,FALSE,FALSE,MOT: say it aloud .
out,FALSE,FALSE,CHI: Crystel@q .
out,FALSE,FALSE,MOT: &~Cryst who ?
out,FALSE,FALSE,CHI: Crystel@q .
out,FALSE,FALSE,MOT: is there a l@q on there ?
out,FALSE,FALSE,CHI: hunhunh .
out,FALSE,FALSE,MOT: well how do you say it ?
out,FALSE,FALSE,SIS: I got a video [?] .
out,FALSE,FALSE,SIS: I got a video .
out,FALSE,FALSE,MOT: say it real loud .
out,FALSE,FALSE,SIS: see !
out,FALSE,FALSE,CHI: Christie@q .
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,MOT: Christa .
out,FALSE,FALSE,CHI: for my sister Christa .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,MOT: 0 [=! clears throat] .
in,FALSE,TRUE,CHI: in the light of the moon (..) a little egg lay on a leaf .
out,FALSE,FALSE,MOT: xxx .
in,TRUE,FALSE,CHI: (.) one Sunday morning the warm (.) sun came up and pop [!] out_of the egg (.) came a tiny and very hungry caterpillar .
in,FALSE,TRUE,CHI: (.) he stand to look for some food .
out,FALSE,FALSE,MOT: what's that word ?
out,FALSE,FALSE,CHI: stand .
out,FALSE,FALSE,MOT: no .
in,TRUE,FALSE,CHI: he stood [!] .
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,MOT: started .
in,FALSE,TRUE,CHI: he started to look for food .
in,TRUE,FALSE,CHI: (.) on Monday he (.) ate (.) there one apple .
out,FALSE,FALSE,MOT: through .
in,FALSE,FALSE,CHI: through one apple but (.) he was (.) still hungry .
in,FALSE,FALSE,CHI: (.) on Tuesday he ate through two pears (.) he [//] (.) but he was still hungry .
in,FALSE,FALSE,CHI: (.) on Wednesday he ate through three plums (.) but he was still hungry .
in,FALSE,FALSE,CHI: on Thursday he ate through four strawberries (.) but he was still hungry .
out,FALSE,FALSE,CHI: ah .
in,FALSE,FALSE,CHI: (.) on Friday he ate through five oranges [//] (.) orange (.) but he was still hungry .
in,FALSE,TRUE,CHI: one Saturday he (.) ate (.) through one (.) piece of cake [//] (..) chocolate cake (.) one icecream cone (..) one pickle one (.) slice of cheese +/.
out,FALSE,FALSE,MOT: what kind of cheese is that ?
out,FALSE,FALSE,MOT: it has a name .
out,FALSE,FALSE,SIS: hi Mommy xxx .
out,FALSE,FALSE,CHI: swish [= Swiss] .
out,FALSE,FALSE,MOT: right .
out,FALSE,FALSE,CHI: cheese (.) one slice of +...
out,FALSE,FALSE,SIS: www .
out,FALSE,FALSE,SIS: she's down there .
out,FALSE,FALSE,MOT: sound it out .
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,MOT: (..) try to sound it out .
out,FALSE,FALSE,MOT: (..) out loud .
out,FALSE,FALSE,MOT: sound it out out loud .
out,FALSE,FALSE,MOT: (..) salami@q .
in,TRUE,FALSE,CHI: salami (.) one lollipop (.) one piece of (.) cherry pie .
in,FALSE,FALSE,CHI: one [/] (..) one sausages .
in,FALSE,TRUE,CHI: one cupcake (.) and one (..) slice of watermelon .
in,TRUE,FALSE,CHI: that night he had a stomachache .
out,FALSE,FALSE,CHI: yep [?] .
in,FALSE,TRUE,CHI: the next day was &~Su Sunday again .
in,TRUE,FALSE,CHI: the caterpillar ate through one (.) nice green leaf (.) and after that he left (..) much +...
out,FALSE,FALSE,MOT: not left@q .
out,FALSE,FALSE,MOT: what's in the front of that ?
out,FALSE,FALSE,MOT: (.) felt@q .
in,FALSE,FALSE,CHI: felt much better [>] .
out,FALSE,FALSE,SIS: www [<] .
out,FALSE,FALSE,SIS: (.) what's that ?
out,FALSE,FALSE,CHI: now he +//.
out,FALSE,FALSE,SIS: www .
in,FALSE,FALSE,CHI: wasn't hungry anymore (.) he [//] and he wasn't a little callapilla [: caterpillar] anymore .
in,FALSE,FALSE,CHI: he was (.) a big fat [!] callapilla [: caterpillar] .
out,FALSE,FALSE,CHI: &-um .
out,FALSE,FALSE,SIS: xxx &=shouts .
out,FALSE,FALSE,MOT: shh .
out,FALSE,FALSE,CHI: wait a minute .
out,FALSE,FALSE,CHI: +^ he@q +...
in,FALSE,FALSE,CHI: built [//] he built a small house (.) called a cocoon around hisself [: himself] [*] .
in,FALSE,FALSE,CHI: he (..) &~s &~say sat inside for more than two weeks .
in,FALSE,FALSE,CHI: then he (.) nibbled a hole <in the &~calla> [//] in the cocoon .
in,FALSE,FALSE,CHI: pushed (.) his (.) way out and +...
in,FALSE,FALSE,CHI: he was a &~butterf (.) &~butterf [=! sounding out] +//.
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,CHI: beautiful butterfly !
out,FALSE,FALSE,INV: alright !
out,FALSE,FALSE,INV: good job (.) good .
out,FALSE,FALSE,INV: do you remember this book from last time ?
