in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CHI: no it's meatball .
out,FALSE,FALSE,MOT: I thought you liked meatball subs .
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,MOT: (..) no .
out,FALSE,FALSE,SIS: Mom ?
out,FALSE,FALSE,MOT: what ?
in,FALSE,TRUE,SIS: what's the matter with the other two sausages ?
in,TRUE,FALSE,MOT: don't worry about them .
in,FALSE,TRUE,SIS: I might have one .
in,TRUE,FALSE,CHI: can me and Sis have them ?
out,FALSE,FALSE,MOT: we'll see .
out,FALSE,FALSE,SIS: I love [!] them .
out,FALSE,FALSE,SIS: I want them .
out,FALSE,FALSE,MOT: we'll see .
in,FALSE,TRUE,MOT: so you don't know how you did on your spellin(g) test today ?
out,FALSE,FALSE,CHI: hm: .
out,FALSE,FALSE,MOT: oh .
in,TRUE,FALSE,SIS: Mommy .
in,FALSE,TRUE,SIS: I did a very hard spelling test (.) and I got an S_plus .
in,TRUE,FALSE,MOT: good .
out,FALSE,FALSE,SIS: xxx .
out,FALSE,FALSE,MOT: good .
out,FALSE,FALSE,MOT: eat [!] please .
out,FALSE,FALSE,MOT: pull out your xxx closer .
out,FALSE,FALSE,CHI: yes Mom .
out,FALSE,FALSE,MOT: alright .
out,FALSE,FALSE,MOT: +^ where we goin(g) tomorrow night Chi ?
out,FALSE,FALSE,CHI: karate ?
out,FALSE,FALSE,SIS: and me too !
out,FALSE,FALSE,SIS: remember ?
out,FALSE,FALSE,SIS: I'm goin(g) too .
out,FALSE,FALSE,CHI: Is she Ma ?
out,FALSE,FALSE,MOT: yeah .
out,FALSE,FALSE,MOT: Chi how do you say good_night to Master Kuan ?
out,FALSE,FALSE,MOT: can you say it for me now ?
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,MOT: say it again !
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,MOT: <and you> [//] what do you do when you say that ?
out,FALSE,FALSE,CHI: I bow .
out,FALSE,FALSE,MOT: you what ?
out,FALSE,FALSE,CHI: bow [!] .
out,FALSE,FALSE,MOT: you bow ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: (..) and does he say it back to you ?
out,FALSE,FALSE,MOT: what are you gonna be getting pretty soon ?
out,FALSE,FALSE,MOT: (.) huh ?
out,FALSE,FALSE,SIS: I'm coming „ right ?
in,FALSE,TRUE,MOT: (.) <I think you> [//] well you got your white [!] belt .
in,TRUE,FALSE,MOT: I think you're gonna be going for your yellow belt ?
in,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: (..) easy !
out,FALSE,FALSE,MOT: that's too much (.) for a mouthful Chi .
in,FALSE,TRUE,MOT: take some more off .
in,TRUE,FALSE,MOT: that's too much !
in,FALSE,FALSE,MOT: Sis that's too much .
out,FALSE,FALSE,SIS: nah .
in,FALSE,FALSE,SIS: always get caught with this .
out,FALSE,FALSE,MOT: (.) what did you get for homework tonight Chi ?
out,FALSE,FALSE,CHI: (..) <math and> [>] spelling .
out,FALSE,FALSE,SIS: &=noise [<] .
out,FALSE,FALSE,MOT: math and spelling and that study paper .
out,FALSE,FALSE,MOT: what is that study paper ?
out,FALSE,FALSE,CHI: it's not a study paper you see like that was my math test .
out,FALSE,FALSE,CHI: to see how good I knew my math .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,MOT: your math ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,CHI: you know .
out,FALSE,FALSE,CHI: math test .
out,FALSE,FALSE,CHI: to see how good I knew those .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,MOT: and did you know them good ?
in,FALSE,TRUE,MOT: (.) <did you &~sh> [/] (..) did you &-um (.) show that paper to the teacher that I wrote on ?
in,TRUE,FALSE,CHI: which one ?
in,FALSE,TRUE,MOT: the one that said (.) <you'd only (.) you> [//] it wasn't marked homework ?
out,FALSE,FALSE,CHI: yeah &=sighs .
out,FALSE,FALSE,MOT: take that off it's getting all spaghetti .
out,FALSE,FALSE,CHI: what ?
out,FALSE,FALSE,MOT: that thing [!] on your hand .
out,FALSE,FALSE,CHI: it's what my xxx it .
out,FALSE,FALSE,CHI: no !
out,FALSE,FALSE,SIS: is that your thing ?
out,FALSE,FALSE,CHI: hm: .
out,FALSE,FALSE,MOT: Chi what do you want for Christmas ?
in,TRUE,FALSE,CHI: (..) <Go_Go my> [/] Go_Go_My_Walking_Pup .
out,FALSE,FALSE,CHI: Cathy xxx gots [: has] it .
in,FALSE,FALSE,CHI: <it's a creature> [//] it's a pet that walks <but it's not> [/] but it's not with batteries .
in,FALSE,TRUE,MOT: what is it with ?
in,TRUE,FALSE,CHI: nothing .
in,FALSE,TRUE,CHI: it just automatically by itself walks .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,SIS: oh .
out,FALSE,FALSE,MOT: that's pretty good .
in,TRUE,FALSE,CHI: you can take it in school too all you hafta do is just hold the leech [: leash] .
in,FALSE,FALSE,CHI: leash [>] on the dog .
out,FALSE,FALSE,SIS: yeah [<] .
out,FALSE,FALSE,MOT: no <you're not> [//] you don't take those to +/.
out,FALSE,FALSE,CHI: no !
out,FALSE,FALSE,CHI: no Ma !
in,FALSE,FALSE,CHI: Ma <the teacher wants you to make> [//] the teacher told me to bring something [!] real special right after Christmas and [/] and I never [!] wanted to bring to school before .
out,FALSE,FALSE,CHI: and you know who that is .
in,FALSE,TRUE,CHI: Go_Go_My_Walking_Pup (.) and the kids don't know what that is but Clarissa does <and &~sh> [//] and Clarissa really does [!] wanna see (.) it .
out,FALSE,FALSE,MOT: alright .
out,FALSE,FALSE,MOT: so what else do you want Santa to bring ?
out,FALSE,FALSE,CHI: hm: .
out,FALSE,FALSE,MOT: (.) is there something else you want ?
out,FALSE,FALSE,CHI: <the ruby &~slip> [//] I want those ruby slippers again .
out,FALSE,FALSE,MOT: (.) I don't know honey .
out,FALSE,FALSE,MOT: well we'll see what he brings !
out,FALSE,FALSE,SIS: Mama !
out,FALSE,FALSE,MOT: hm: .
out,FALSE,FALSE,CHI: then how_about those fancy high heels ?
out,FALSE,FALSE,MOT: what fancy [!] high heels ?
out,FALSE,FALSE,CHI: the ones I got last [!] Christmas .
out,FALSE,FALSE,CHI: <the ones I thought> [//] the ones that +/.
out,FALSE,FALSE,SIS: xxx ?
out,FALSE,FALSE,CHI: the ones with real high heels !
out,FALSE,FALSE,MOT: well we'll see .
out,FALSE,FALSE,SIS: Ma !
out,FALSE,FALSE,MOT: wha(t) ?
in,TRUE,FALSE,SIS: <I want> [//] &~y &~y you know what I really want for Christmas ?
out,FALSE,FALSE,MOT: what ?
in,FALSE,FALSE,SIS: I [!] really want +...
in,FALSE,FALSE,SIS: I really want som(eth)in(g) wicked [!] special like +...
in,FALSE,FALSE,SIS: I know !
in,FALSE,FALSE,SIS: <I want> [/] I want The_Littlest_Pet_Shop .
in,FALSE,FALSE,SIS: I love [!] The_Littlest_Pet_Shop .
out,FALSE,FALSE,MOT: <what is [!] the> [>] +/.
in,FALSE,TRUE,CHI: <Mama there> [/] [<] Mama <there's this song> [//] that there's this song called &-uh All I Want for Christmas Is my Two Front Teeth .
in,TRUE,FALSE,MOT: yeah but you got your two front teeth .
in,FALSE,FALSE,MOT: now you're gonna get your braces [!] shortly .
out,FALSE,FALSE,CHI: no !
out,FALSE,FALSE,CHI: its [//] no !
in,FALSE,TRUE,CHI: there's this song called <All I Want for Christmas is my Two Front Teeth> [=! singing] .
out,FALSE,FALSE,CHI: Mommy !
in,TRUE,FALSE,SIS: I already got my two front teeth out .
out,FALSE,FALSE,MOT: I know .
in,FALSE,TRUE,MOT: thank God they're finally comin(g) in .
in,TRUE,FALSE,SIS: but hey Mommy look !
in,FALSE,TRUE,SIS: this one's coming in !
in,TRUE,FALSE,MOT: yeah that's almost all the way down .
in,FALSE,TRUE,MOT: now you gotta be real careful of your teeth .
in,TRUE,FALSE,CHI: why ?
in,FALSE,TRUE,MOT: not to bang them (be)cause you don't get no more .
out,FALSE,FALSE,CHI: Momma guess what ?
in,TRUE,FALSE,CHI: a kid when we was playing Red Rover (.) he [/] he bumped into my tooth and it almost fell out .
in,FALSE,FALSE,CHI: but it didn't .
out,FALSE,FALSE,MOT: <Chi would you> [>] like more ?
out,FALSE,FALSE,CHI: <but it was loose> [<] .
out,FALSE,FALSE,SIS: <can I have that other &~s> [//] can I have one of those sausages ?
out,FALSE,FALSE,MOT: one [!] .
out,FALSE,FALSE,CHI: oh .
out,FALSE,FALSE,MOT: but I want you to eat the rest of the spaghetti [!] .
out,FALSE,FALSE,CHI: &-uh can you move this a little bit <so I> [//] I don't wanna get it all +...
out,FALSE,FALSE,SIS: Mommy [>] ?
out,FALSE,FALSE,CHI: yyy [<] .
out,FALSE,FALSE,CHI: yyy .
out,FALSE,FALSE,SIS: I want somet(h)in(g) else for Christmas .
out,FALSE,FALSE,CHI: what do you want ?
out,FALSE,FALSE,SIS: I want +...
out,FALSE,FALSE,SIS: <does it does it> [//] I want bubbles [!] .
in,FALSE,TRUE,SIS: the walking puppy comes with &~bal batteries and bubbles ?
in,TRUE,FALSE,SIS: I like [!] it .
in,FALSE,TRUE,CHI: oh it's a dog and it blows bubbles .
out,FALSE,FALSE,SIS: yeah .
in,TRUE,FALSE,SIS: when you walk it .
in,FALSE,TRUE,SIS: you can't take it to school .
in,TRUE,FALSE,CHI: but you can walk it in your backyard ?
in,FALSE,FALSE,CHI: but you can take Go_Go_Your_Walking_Pup to school .
out,FALSE,FALSE,MOT: (..) www &=coughs excuse me .
out,FALSE,FALSE,MOT: Chi what holiday is comin(g) up ?
out,FALSE,FALSE,CHI: Thanksgiving .
out,FALSE,FALSE,MOT: what is it ?
out,FALSE,FALSE,CHI: Thanksgiving .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,MOT: what part of the turkey you gonna eat ?
out,FALSE,FALSE,CHI: don't know .
in,FALSE,TRUE,MOT: hm: well you always have the leg !
in,TRUE,FALSE,MOT: don't you want the leg this time ?
in,FALSE,TRUE,CHI: I want the body (.) all to myself .
in,TRUE,FALSE,MOT: Mama bought extra legs [!] .
in,FALSE,TRUE,MOT: we got a four legged turkey this year .
out,FALSE,FALSE,CHI: I know .
in,TRUE,FALSE,MOT: (..) so what part of the turkey do you want ?
in,FALSE,FALSE,CHI: the leg .
out,FALSE,FALSE,MOT: and what kind of pie [!] do you want ?
out,FALSE,FALSE,CHI: I like turkey pie (..) maybe .
out,FALSE,FALSE,MOT: what kind of pie would you like this year ?
in,FALSE,TRUE,MOT: (.) last [!] year you liked the squash with the &-um (.) &-uh (.) whipped cream [!] „ remember ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,CHI: (.) I'm all finished .
out,FALSE,FALSE,MOT: you're all finished ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: alright .
out,FALSE,FALSE,MOT: now should we shut this off ?
out,FALSE,FALSE,SIS: wait we're allowed to listen to it „ aren't we ?
out,FALSE,FALSE,MOT: well .
out,FALSE,FALSE,MOT: how do you stop this thing ?
out,FALSE,FALSE,CHI: wait .
out,FALSE,FALSE,MOT: wait a [>] minute .
out,FALSE,FALSE,CHI: www &=noise [<] .
out,FALSE,FALSE,CHI: let me read [!] !
out,FALSE,FALSE,MOT: wait a minute .
out,FALSE,FALSE,CHI: if you don't let me read the buttons xxx +/.
out,FALSE,FALSE,MOT: here it is .
