in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,LIN: xxx [>] .
out,FALSE,FALSE,CHI: ya can have some of mine .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,LIN: <&=laughs> [>] .
out,FALSE,FALSE,CHI: <&=laughs> [<] .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,CHI: weird .
out,FALSE,FALSE,CHI: weird lollipop .
out,FALSE,FALSE,CHI: melting lollipop .
out,FALSE,FALSE,LIN: 0 .
out,FALSE,FALSE,CHI: Lindsay !
out,FALSE,FALSE,LIN: &=laughs .
out,FALSE,FALSE,CHI: ow !
out,FALSE,FALSE,CHI: my finger's swollen .
out,FALSE,FALSE,LIN: mine is too .
out,FALSE,FALSE,CHI: &=laughs .
