in/out/ambiguous,start,end,Transcript
in,FALSE,FALSE,CHI: <four strawberries (.) but he was> [<] still hungry [>] .
out,FALSE,FALSE,BRO: no [!] [<] !
in,FALSE,FALSE,CHI: on Friday he ate through (.) five oranges (.) but he was still hungry [>] .
out,FALSE,FALSE,BRO: <no (.) no [!] (.) Mommy &=crying> [<] .
out,FALSE,FALSE,MOT: would you still be hungry ?
out,FALSE,FALSE,CHI: (.) no &=laughs .
in,FALSE,TRUE,CHI: +^ <on Saturday he ate through (.) one (..) piece of chocolate cake> [>] (.) one icecream cone and (.) one [/] one pickle (.) one slice of (.) Swiss cheese (.) one slice of (.) salami .
out,FALSE,FALSE,BRO: <Mama (.) Mommy Mommy [=! crying and screaming]> [<] .
in,TRUE,FALSE,CHI: one (.) lollipop .
in,FALSE,TRUE,CHI: one (.) piece (..) of (.) cherry pie .
in,TRUE,FALSE,CHI: one +...
out,FALSE,FALSE,MOT: (.) sound it out .
in,FALSE,TRUE,CHI: (.) &~s sausage (.) one cupcake .
in,TRUE,FALSE,CHI: and one slice of (.) watermelon .
out,FALSE,FALSE,MOT: what_about here ?
out,FALSE,FALSE,CHI: oh .
in,FALSE,TRUE,CHI: that night he (.) had (.) a +...
out,FALSE,FALSE,BRO: &~a:h ?
in,TRUE,FALSE,MOT: stomachache [?] .
out,FALSE,FALSE,BRO: &~a:h &=cries .
out,FALSE,FALSE,SIS: xxx .
out,FALSE,FALSE,BRO: &=cries .
in,FALSE,FALSE,MOT: stomachache ?
out,FALSE,FALSE,BRO: <mom:my ee@c ee@c> [>] .
out,FALSE,FALSE,SIS2: ssh [<] [>] .
in,FALSE,TRUE,CHI: stomachache [<] ?
in,TRUE,FALSE,MOT: <stomachache@q what [?]> [>] .
out,FALSE,FALSE,BRO: <ee@c ee@c ee@c ee@c ee@c ee@c> [<] [>] .
out,FALSE,FALSE,SIS: <what's in there> [<] ?
out,FALSE,FALSE,BRO: <Mommy (.) Mommy> [>] !
out,FALSE,FALSE,SIS: xxx [<] that's not his [>] .
in,FALSE,TRUE,CHI: <the [<] next day he> [//] (.) the next +...
out,FALSE,FALSE,SIS: go get the xxx Bro .
in,TRUE,FALSE,"CHI: +, day [>] was [>] +/."
out,FALSE,FALSE,BRO: <&-uh &-uh> [<] .
out,FALSE,FALSE,MOT: www [<] .
out,FALSE,FALSE,INV: sure .
in,FALSE,FALSE,CHI: &~s &~sun Sunday again .
in,FALSE,TRUE,CHI: the (.) caterpillar +/.
out,FALSE,FALSE,MOT: mm .
in,TRUE,FALSE,CHI: ate through (.) one nice green leaf (.) and after that <he left> [>] [//] <he felt> [>] <much better> [>] .
out,FALSE,FALSE,SIS: xxx [<] .
out,FALSE,FALSE,BRO: <0 [=! cries loudly]> [<] .
out,FALSE,FALSE,SIS: xxx [<] .
out,FALSE,FALSE,MOT: xxx .
in,FALSE,FALSE,CHI: now he wasn't hungry anymore (.) and [>] he wasn't a little caterpillar (.) anymore .
out,FALSE,FALSE,BRO: no [!] [<] .
in,FALSE,FALSE,CHI: he was a big (.) fat caterpillar [>] .
out,FALSE,FALSE,BRO: &=cries [<] .
out,FALSE,FALSE,CHI: he (.) what ?
out,FALSE,FALSE,BRO: Mommy <&~a:h &~a:h &~a:h> [>] !
in,FALSE,TRUE,CHI: <built a (.) small house called a> [<] [>] +/.
out,FALSE,FALSE,SIS2: xxx [<] .
out,FALSE,FALSE,MOT: xxx .
out,FALSE,FALSE,SIS2: xxx [>] .
out,FALSE,FALSE,BRO: no [<] !
out,FALSE,FALSE,BRO: <no oh no> [>] !
in,TRUE,FALSE,CHI: <a cocoon> [<] +/.
out,FALSE,FALSE,SIS2: xxx [>] .
out,FALSE,FALSE,BRO: no [<] [>] !
in,FALSE,TRUE,CHI: around [<] himself [>] .
out,FALSE,FALSE,BRO: no [<] [>] !
out,FALSE,FALSE,SIS2: <go give him a hug [?]> [<] .
in,TRUE,FALSE,CHI: he stayed <inside for> [>] (.) <more than two weeks> [>] .
out,FALSE,FALSE,BRO: no [<] [>] !
out,FALSE,FALSE,SIS2: <come read it to Bobo [?]> [<] .
out,FALSE,FALSE,BRO: <no no no> [<] !
out,FALSE,FALSE,SIS2: you little animal [>] .
out,FALSE,FALSE,CHI: <then he> [<] +/.
out,FALSE,FALSE,BRO: no !
in,FALSE,TRUE,CHI: nibbled [>] a hole in [>] the +/.
out,FALSE,FALSE,SIS2: yes [<] .
out,FALSE,FALSE,BRO: no [<] !
out,FALSE,FALSE,SIS2: yes .
in,TRUE,FALSE,CHI: cocoon +/.
out,FALSE,FALSE,BRO: no !
out,FALSE,FALSE,SIS2: yes [>] !
in,FALSE,TRUE,CHI: pushed [<] +/.
out,FALSE,FALSE,BRO: no !
in,TRUE,FALSE,CHI: his +/.
out,FALSE,FALSE,SIS2: yes !
out,FALSE,FALSE,BRO: no [>] !
in,FALSE,TRUE,CHI: way [<] out and [>] +...
out,FALSE,FALSE,SIS2: yes [<] !
out,FALSE,FALSE,CHI: &=sighs .
out,FALSE,FALSE,BRO: no !
in,TRUE,FALSE,CHI: <he was> [>] a beautiful butterfly [>] !
out,FALSE,FALSE,BRO: no [<] !
out,FALSE,FALSE,BRO: no [<] !
out,FALSE,FALSE,BRO: no .
out,FALSE,FALSE,CHI: the end .
out,FALSE,FALSE,MOT: the end .
out,FALSE,FALSE,INV: good [>] .
out,FALSE,FALSE,BRO: no [<] !
out,FALSE,FALSE,MOT: I guess he's all them colors (be)cause he ate all that food .
out,FALSE,FALSE,BRO: <Mommy can I have a cookie [?]> [>] .
out,FALSE,FALSE,INV: &=laughs [<] [>] .
out,FALSE,FALSE,MOT: &=laughs [<] .
out,FALSE,FALSE,INV: alright .
