in/out/ambiguous,start,end,Transcript
in,FALSE,TRUE,CHI: (..) see (.) my brother gets friends though (.) <I guess they're coming over> [=! whispers] .
out,FALSE,FALSE,INV: they don't [?] come over ?
out,FALSE,FALSE,CHI: they are !
out,FALSE,FALSE,INV: they are [!] coming over .
out,FALSE,FALSE,CHI: yeah [?] &=quietly .
out,FALSE,FALSE,CHI: were you here last year ?
out,FALSE,FALSE,INV: no I wasn't .
out,FALSE,FALSE,INV: you probably had Petra come and visit you .
out,FALSE,FALSE,@Comment: Time is 9:08
out,FALSE,FALSE,MOT: www .
out,FALSE,FALSE,CHI: www .
out,FALSE,FALSE,INV: www .
out,FALSE,FALSE,INV: so do you wanna write something more ?
out,FALSE,FALSE,@Comment: Time is 9:34
out,FALSE,FALSE,MOT: (..) xxx .
out,FALSE,FALSE,CHI: what ?
in,TRUE,FALSE,MOT: I said your sister and your brother are comin(g) home .
out,FALSE,FALSE,CHI: why ?
in,FALSE,FALSE,MOT: (be)cause I'm sending them right upstairs they can go play upstairs .
out,FALSE,FALSE,MOT: there we go .
out,FALSE,FALSE,INV: (..) is there anything else ?
out,FALSE,FALSE,INV: or do you wanna to leave it with that one .
out,FALSE,FALSE,MOT: whaddya [: what do you] like best about that book ?
in,FALSE,TRUE,CHI: (.) there [//] &=laughs there's food in it .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,INV: <now write it> [=! laughing] .
out,FALSE,FALSE,MOT: now write it down for her .
out,FALSE,FALSE,INV: &=giggles .
out,FALSE,FALSE,MOT: say you were gonna write a letter to your aunty Em or somebody .
out,FALSE,FALSE,MOT: tell everything that's happens „ okay ?
out,FALSE,FALSE,SIS: xxx .
out,FALSE,FALSE,CHI: (..) t@l h@l e@l [!] y@l or y@l e@l ?
out,FALSE,FALSE,MOT: well what word you're trying to spell .
out,FALSE,FALSE,CHI: there@q .
out,FALSE,FALSE,MOT: t@l h@l r@l e@l .
out,FALSE,FALSE,CHI: t@l h@l (.) r@l (.) there +...
out,FALSE,FALSE,MOT: no t@l h@l r@l e@l +//.
out,FALSE,FALSE,MOT: I'm sorry t@l h@l e@l [!] r@l e@l .
out,FALSE,FALSE,MOT: my fault .
out,FALSE,FALSE,INV: &=giggles .
out,FALSE,FALSE,MOT: &=giggles .
out,FALSE,FALSE,CHI: t@l h@l r@l +...
out,FALSE,FALSE,MOT: t@l h@l e@l [!] (.) r@l e@l .
out,FALSE,FALSE,MOT: right ?
out,FALSE,FALSE,MOT: yeah .
out,FALSE,FALSE,CHI: (..) there &=whispers .
out,FALSE,FALSE,CHI: is +...
out,FALSE,FALSE,CHI: how do you write food ?
out,FALSE,FALSE,MOT: f@l <double o@l> [>] .
out,FALSE,FALSE,CHI: <f@l o@l o@l d@l> [<] .
out,FALSE,FALSE,MOT: double o@l .
out,FALSE,FALSE,CHI: f@l o@l o@l d@l ?
out,FALSE,FALSE,MOT: right .
out,FALSE,FALSE,MOT: (..) period .
out,FALSE,FALSE,MOT: (.) mhm .
out,FALSE,FALSE,MOT: (..) so xxx made the cocoon and turned into a butterfly ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: okay [?] .
out,FALSE,FALSE,MOT: <did you> [=? you can] look the words up in the book .
in,TRUE,FALSE,MOT: (..) I got one day off &=giggles .
out,FALSE,FALSE,@Comment: Time is 12:04
out,FALSE,FALSE,INV: www .
out,FALSE,FALSE,MOT: www .
out,FALSE,FALSE,CHI: www .
out,FALSE,FALSE,INV: when I'm done .
out,FALSE,FALSE,@Comment: Time is 12:27
in,FALSE,TRUE,CHI: (.) <I hope it's> [/] (.) I hope it's at five o'clock .
out,FALSE,FALSE,INV: (be)cause something's on at five ?
out,FALSE,FALSE,CHI: what ?
out,FALSE,FALSE,INV: something's on at five ?
out,FALSE,FALSE,CHI: Rescue_Nine_One_One .
out,FALSE,FALSE,INV: okay .
out,FALSE,FALSE,INV: well you know what I'll probably be done with you and I can just be chatting with your mom a little .
out,FALSE,FALSE,MOT: yeah let's finish your thing and [>] +...
out,FALSE,FALSE,INV: okay [<] so you finish that and then [>] if [?] [//] we'll be done <before you or [?]> [//] definitely before five .
out,FALSE,FALSE,CHI: has [<] .
out,FALSE,FALSE,CHI: has +...
in,TRUE,FALSE,CHI: I love your book and they [//] (.) there is food in (.) it has (.) in +...
in,FALSE,FALSE,MOT: has food in it period .
in,FALSE,TRUE,MOT: there's sposta be a period there .
out,FALSE,FALSE,CHI: it +/.
in,TRUE,FALSE,MOT: no it@q is the end of the sentence .
out,FALSE,FALSE,CHI: &=laughs [>] .
out,FALSE,FALSE,MOT: &=giggles [<] .
in,FALSE,TRUE,MOT: it has food in it period .
in,TRUE,FALSE,MOT: now you're startin(g) a whole new &~oow sentence <with the different> [//] that hasta be a capital letter (.) very good .
out,FALSE,FALSE,CHI: &=giggles .
out,FALSE,FALSE,CHI: has (.) a (..) fat +...
out,FALSE,FALSE,INV: (..) a fat caterpillar .
out,FALSE,FALSE,CHI: (..) has a fat caterpillar [=! sing song] !
out,FALSE,FALSE,CHI: hey xxx kitty .
in,FALSE,TRUE,SIS: she loves [!] you .
out,FALSE,FALSE,INV: yes she's really nice .
out,FALSE,FALSE,MOT: you want her ?
out,FALSE,FALSE,INV: no .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,INV: has a fat caterpillar .
out,FALSE,FALSE,INV: +^ do you wanna <send it off> [/] sign it off ?
out,FALSE,FALSE,INV: let him know who wrote it ?
out,FALSE,FALSE,MOT: (.) xxx .
out,FALSE,FALSE,SIS: did she say she has a cat ?
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,CHI: who ?
in,TRUE,FALSE,MOT: (.) Sis please you're [/] you're distracting him .
out,FALSE,FALSE,MOT: would you please go ?
out,FALSE,FALSE,INV: Chi do you wanna (.) write a little more or you gonna [//] just gonna sign your name ?
out,FALSE,FALSE,INV: it's up to you .
out,FALSE,FALSE,CHI: (.) do you think I'm done ?
in,FALSE,FALSE,MOT: that's up to you .
out,FALSE,FALSE,MOT: (o)kay .
out,FALSE,FALSE,MOT: write your full name .
out,FALSE,FALSE,INV: (..) &=giggles .
out,FALSE,FALSE,MOT: (..) xxx &=mumbles .
out,FALSE,FALSE,CHI: t@l i@l l@l (.) m@l .
out,FALSE,FALSE,CHI: right ?
out,FALSE,FALSE,CHI: t@l i@l m@l [>] +/.
out,FALSE,FALSE,MOT: Chi [?] [<] you know how to spell our name .
out,FALSE,FALSE,MOT: no no no no .
out,FALSE,FALSE,CHI: what ?
in,FALSE,FALSE,MOT: you spell your name all the time right on your school papers why are you <messing up now [?]> [>] ?
in,FALSE,FALSE,CHI: <no I don't> [<] .
in,FALSE,TRUE,MOT: yes you do .
in,TRUE,FALSE,CHI: no I write <t@l i@l n@l> [>] .
out,FALSE,FALSE,MOT: a@l [<] .
out,FALSE,FALSE,MOT: g@l i@l l@l m@l a@l r@l .
out,FALSE,FALSE,SIS: then [!] <t@l i@l n@l> [>] .
out,FALSE,FALSE,CHI: mhm [<] .
out,FALSE,FALSE,MOT: m@l a@l r@l then t@l i@l n@n .
out,FALSE,FALSE,CHI: a@l [<] +...
out,FALSE,FALSE,MOT: r@l .
out,FALSE,FALSE,CHI: r@l .
out,FALSE,FALSE,MOT: t@l i@l n@l .
out,FALSE,FALSE,CHI: t@l (.) i@l +...
out,FALSE,FALSE,INV: (.) nice !
out,FALSE,FALSE,MOT: very good .
out,FALSE,FALSE,INV: thank you sir .
out,FALSE,FALSE,INV: pretty nice „ huh ?
out,FALSE,FALSE,INV: could you +/.
in,FALSE,TRUE,CHI: I wanna draw a picture .
out,FALSE,FALSE,INV: you wanna draw a picture ?
out,FALSE,FALSE,INV: +^ <well maybe we can> [//] I brought some markers so while I'm talking with your mom maybe you can draw some pictures .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: you can include it if you want .
