in/out/ambiguous,start,end,Transcript
in,FALSE,TRUE,MOT: didn't [/] didn't you write that in school today ?
out,FALSE,FALSE,CHI: hm: (.) yeah .
in,TRUE,FALSE,MOT: okay write it down .
in,FALSE,TRUE,CHI: March@q .
out,FALSE,FALSE,MOT: mhm .
in,TRUE,FALSE,MOT: (.) don't write too big now .
in,FALSE,TRUE,MOT: +^ you gotta fit all the date (.) on one line .
out,FALSE,FALSE,CHI: date [>] .
in,TRUE,FALSE,MOT: <March@q what> [<] ?
in,FALSE,TRUE,MOT: (.) is it the twelfth thirteen fourteen what ?
in,TRUE,FALSE,CHI: twelfth !
out,FALSE,FALSE,MOT: okay .
in,FALSE,FALSE,CHI: twelfth nineteen ninety three .
out,FALSE,FALSE,MOT: mhm .
in,FALSE,TRUE,CHI: do I have (.) the word [?] ?
in,TRUE,FALSE,MOT: that's right .
in,FALSE,TRUE,MOT: now <you &~fi> [/] you finished your sentence .
in,TRUE,FALSE,MOT: so what do you put after the sentence ?
in,FALSE,TRUE,CHI: hm: I could make any sentence ?
in,TRUE,FALSE,MOT: no you could put period .
out,FALSE,FALSE,CHI: oh .
in,FALSE,FALSE,MOT: yeah .
in,FALSE,TRUE,MOT: okay now you write to@q .
out,FALSE,FALSE,CHI: to [>] .
in,TRUE,FALSE,MOT: Julie [<] .
in,FALSE,TRUE,CHI: to Julie .
in,TRUE,FALSE,MOT: or you could write hi Julie .
in,FALSE,FALSE,MOT: whatever you like .
in,FALSE,FALSE,MOT: (..) okay comma .
out,FALSE,FALSE,SIS: I'm gettin(g) hungry .
in,FALSE,TRUE,MOT: next sentence .
in,TRUE,FALSE,MOT: indent .
in,FALSE,TRUE,MOT: oh indent .
in,TRUE,FALSE,MOT: +^ listen to me .
in,FALSE,FALSE,MOT: like I'm <talking to her> [>] .
out,FALSE,FALSE,SIS: <I'm hungry> [<] .
out,FALSE,FALSE,INV: &=laughs .
out,FALSE,FALSE,SIS: Mommy I'm hungry .
out,FALSE,FALSE,INV: I'll [?] <wait a minute> [>] .
out,FALSE,FALSE,MOT: <okay go> [<] ahead .
out,FALSE,FALSE,MOT: www .
in,FALSE,TRUE,MOT: okay you write whatever you want .
in,TRUE,FALSE,MOT: okay Chi ?
in,FALSE,TRUE,MOT: when you finish your sentence don't forget a period .
in,TRUE,FALSE,MOT: okay .
in,FALSE,TRUE,CHI: I'll be right back .
out,FALSE,FALSE,CHI: okay ?
in,TRUE,FALSE,MOT: how do you stop this ?
in,FALSE,TRUE,CHI: hi Julie I miss you .
in,TRUE,FALSE,SIS: I can't see it Mom !
in,FALSE,TRUE,MOT: go ahead Chi whatever you want honey .
out,FALSE,FALSE,MOT: www .
in,TRUE,FALSE,CHI: back .
out,FALSE,FALSE,MOT: www .
in,FALSE,TRUE,CHI: there !
in,TRUE,FALSE,CHI: come back soon .
out,FALSE,FALSE,CHI: hm: .
out,FALSE,FALSE,CHI: what was I writing next ?
out,FALSE,FALSE,INV: hm: .
in,FALSE,TRUE,CHI: (..) how do you spell were@q ?
out,FALSE,FALSE,CHI: w@l (.) h@l +...
out,FALSE,FALSE,MOT: were what ?
out,FALSE,FALSE,CHI: were .
out,FALSE,FALSE,MOT: finish it .
out,FALSE,FALSE,MOT: &~w were +...
in,TRUE,FALSE,MOT: I wish you were here you mean ?
in,FALSE,FALSE,CHI: I wish you were here .
out,FALSE,FALSE,INV: mhm .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,MOT: w@l [>] .
out,FALSE,FALSE,CHI: e@l [<] .
out,FALSE,FALSE,MOT: yeah .
out,FALSE,FALSE,CHI: r@l .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: comma ?
out,FALSE,FALSE,MOT: nope you're <missing a> [>] +/.
out,FALSE,FALSE,CHI: <a period> [<] I mean .
out,FALSE,FALSE,MOT: <nope you> [//] no .
out,FALSE,FALSE,CHI: e@l ?
out,FALSE,FALSE,MOT: yep .
out,FALSE,FALSE,CHI: r@l .
in,FALSE,TRUE,MOT: nope you're all set .
in,TRUE,FALSE,CHI: huh &=frustration [>] .
in,FALSE,TRUE,MOT: that's [<] it .
in,TRUE,FALSE,CHI: where .
in,FALSE,TRUE,CHI: I wish you where [//] were .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: here .
in,TRUE,FALSE,CHI: +^ I was like where@q .
out,FALSE,FALSE,INV: hm: [>] .
out,FALSE,FALSE,CHI: <where here> [<] .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,MOT: hair .
out,FALSE,FALSE,CHI: ah &=surprise www &=laughs .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,MOT: erase it .
out,FALSE,FALSE,CHI: &=laughs .
in,FALSE,TRUE,MOT: she's writing hair@q .
out,FALSE,FALSE,INV: oh &=laughs .
in,TRUE,FALSE,MOT: wish you were hair .
in,FALSE,TRUE,CHI: here like hair@q .
out,FALSE,FALSE,INV: those hard homonyms .
out,FALSE,FALSE,MOT: 0 [=! sighs deeply] .
out,FALSE,FALSE,CHI: 0 [=! sighs deeply] .
in,TRUE,FALSE,MOT: okay .
out,FALSE,FALSE,INV: wish you were hairy I guess .
out,FALSE,FALSE,MOT: www &=laughs <wish you were> [>] here .
in,FALSE,TRUE,CHI: can I have <a piece> [<] ?
in,TRUE,FALSE,MOT: okay so how do you write here@q ?
out,FALSE,FALSE,CHI: h@l e@l (.) r@l e@l .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,INV: alright .
out,FALSE,FALSE,CHI: r@l e@l .
in,FALSE,FALSE,MOT: okay can I say something ?
out,FALSE,FALSE,CHI: sure .
in,FALSE,TRUE,MOT: please write back .
in,TRUE,FALSE,MOT: okay (.) period is good .
in,FALSE,FALSE,MOT: you mean like writing (.) a letter back to you ?
in,FALSE,TRUE,MOT: you know what this means ?
out,FALSE,FALSE,MOT: right .
in,TRUE,FALSE,MOT: that's your right hand .
in,FALSE,TRUE,MOT: you wanna erase it ?
out,FALSE,FALSE,CHI: &=laughs .
in,TRUE,FALSE,CHI: then how will I <read it> [//] fit it ?
in,FALSE,TRUE,MOT: oh you can finish .
in,TRUE,FALSE,MOT: <you can &~r &-um> [//] that's not a [/] a big word .
in,FALSE,TRUE,MOT: you can fit (.) in there .
in,TRUE,FALSE,CHI: what should I write ?
in,FALSE,FALSE,MOT: okay .
in,FALSE,TRUE,CHI: words [?] .
in,TRUE,FALSE,MOT: write .
in,FALSE,TRUE,MOT: please write back .
in,TRUE,FALSE,MOT: what's the first letter ?
in,FALSE,TRUE,CHI: r@l .
in,TRUE,FALSE,MOT: no [>] .
in,FALSE,TRUE,CHI: please [<] write [=! strangely enunciated] .
in,TRUE,FALSE,CHI: w@l ?
in,FALSE,FALSE,MOT: mhm .
in,FALSE,TRUE,CHI: w@l r@l !
out,FALSE,FALSE,MOT: mhm .
in,TRUE,FALSE,MOT: very good .
out,FALSE,FALSE,CHI: i@l .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: g@l .
out,FALSE,FALSE,MOT: nope (.) nope nope .
out,FALSE,FALSE,CHI: &=giggles .
out,FALSE,FALSE,MOT: write www &=laughs .
out,FALSE,FALSE,CHI: t@l ?
out,FALSE,FALSE,MOT: yeah .
out,FALSE,FALSE,CHI: (.) e@l .
out,FALSE,FALSE,MOT: very good .
out,FALSE,FALSE,INV: you knew how to spell the hard one .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,INV: xxx write@q .
out,FALSE,FALSE,INV: that's the hard <one to spell> [>] .
out,FALSE,FALSE,MOT: <oh yeah> [<] .
out,FALSE,FALSE,MOT: okay .
in,FALSE,TRUE,CHI: please write back .
out,FALSE,FALSE,MOT: very good .
in,TRUE,FALSE,MOT: anything else ?
in,FALSE,TRUE,CHI: Mommy (.) you're a very good tutor [?] .
in,TRUE,FALSE,CHI: (.) can I write my name in cursive ?
in,FALSE,TRUE,MOT: dear who ?
in,TRUE,FALSE,MOT: wait wait wait wait <wait stop xxx> [=! laughing] .
out,FALSE,FALSE,CHI: 0 [=! cries out] .
in,FALSE,TRUE,MOT: dear what [/] what's this for ?
in,TRUE,FALSE,MOT: what is this ?
out,FALSE,FALSE,CHI: +^ a dear@q .
out,FALSE,FALSE,MOT: for what ?
in,FALSE,TRUE,CHI: dear Julie !
in,TRUE,FALSE,MOT: yeah but you already said hi Julie up here .
out,FALSE,FALSE,MOT: so you don't need dear@q .
out,FALSE,FALSE,CHI: &=sighs .
out,FALSE,FALSE,MOT: okay &~y can you erase that for me ?
out,FALSE,FALSE,CHI: mhm .
in,FALSE,TRUE,MOT: are you finished with your letter ?
in,TRUE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,CHI: <love &~C> [>] .
in,FALSE,TRUE,MOT: <do you want> [<] +/.
in,TRUE,FALSE,CHI: love Chi .
out,FALSE,FALSE,MOT: very good .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,MOT: okay .
in,FALSE,TRUE,MOT: (.) and you can write your name in cursive yes .
in,TRUE,FALSE,CHI: I don't write it very well .
out,FALSE,FALSE,MOT: that's alright .
in,FALSE,TRUE,MOT: it's just like signing your name .
out,FALSE,FALSE,MOT: that's very [!] nice .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,MOT: why don't you put &-um +//.
in,TRUE,FALSE,MOT: oh I like that Chi !
in,FALSE,FALSE,MOT: +^ you make a good w@q !
out,FALSE,FALSE,MOT: wow !
in,FALSE,FALSE,MOT: that was neat .
in,FALSE,TRUE,MOT: +^ I can't even do that .
out,FALSE,FALSE,INV: &=laughs .
out,FALSE,FALSE,MOT: very good .
in,TRUE,FALSE,MOT: +^ why don't you <put a comma here> [>] .
out,FALSE,FALSE,INV: <you wanna read> [<] it ?
out,FALSE,FALSE,MOT: very good .
out,FALSE,FALSE,MOT: excellent [>] .
in,FALSE,FALSE,MOT: <do you wanna try> [<] reading it ?
out,FALSE,FALSE,CHI: huh ?
out,FALSE,FALSE,INV: do you wanna read it ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,MOT: excellent .
out,FALSE,FALSE,CHI: yeah [>] !
out,FALSE,FALSE,MOT: <I like> [<] that w@q .
out,FALSE,FALSE,INV: it's okay .
out,FALSE,FALSE,INV: I'll rip it [= letter] off [= off pad] .
out,FALSE,FALSE,INV: don't worry about it .
out,FALSE,FALSE,INV: it's hard .
out,FALSE,FALSE,INV: they start to +...
in,FALSE,FALSE,MOT: okay why don't you read it honey .
out,FALSE,FALSE,SIS: abcd@k +/.
in,FALSE,TRUE,CHI: <dear [//] date@q> [<] [>] .
out,FALSE,FALSE,MOT: shh [<] shh .
in,TRUE,FALSE,CHI: date March twelfth nineteen ninety three .
in,FALSE,FALSE,CHI: hi Julie I miss you .
in,FALSE,FALSE,CHI: come back soon .
in,FALSE,FALSE,CHI: please write back .
in,FALSE,FALSE,CHI: I wish you were here .
in,FALSE,FALSE,CHI: love Chi .
out,FALSE,FALSE,INV: nice .
out,FALSE,FALSE,INV: is Julie your friend that moved ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: she's &-um [>] +/.
in,FALSE,TRUE,CHI: she [<] [/] she [>] useta be my teacher .
in,TRUE,FALSE,"MOT: +, <her teacher> [<] ."
out,FALSE,FALSE,INV: oh !
out,FALSE,FALSE,INV: last year [>] ?
out,FALSE,FALSE,MOT: <she &~w> [<] +/.
out,FALSE,FALSE,CHI: <she (.) no> [>] +/.
in,FALSE,TRUE,MOT: <no she> [<] just moved a month ago to Washington .
out,FALSE,FALSE,INV: &~aw [>] .
in,TRUE,FALSE,SIS: <she was going to &-um> [//] [<] <she moved> [//] she's living at Washington D@l C@l [>] .
out,FALSE,FALSE,CHI: D@l C@l [<] .
out,FALSE,FALSE,INV: yeah ?
in,FALSE,FALSE,CHI: where the president lives .
out,FALSE,FALSE,INV: is [/] is she living with the President ?
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,INV: no probably not .
out,FALSE,FALSE,MOT: nah [>] .
out,FALSE,FALSE,INV: great [<] .
out,FALSE,FALSE,INV: thank you <very very much you did a nice job> [>] .
in,FALSE,TRUE,SIS: <can I please have some [=? one]> [<] more cheese ?
out,FALSE,FALSE,INV: nice r@l-s .
in,TRUE,FALSE,MOT: oh look at the w@l [>] .
out,FALSE,FALSE,INV: <and h@l s@l> [<] .
in,FALSE,FALSE,MOT: the w@q (.) <just impressed me> [>] .
out,FALSE,FALSE,INV: <oh with the little> [<] extra www &=laughs [>] .
in,FALSE,FALSE,MOT: <oh my God> [<] !
in,FALSE,TRUE,SIS: can I see (.) the w@l ?
in,TRUE,FALSE,MOT: yeah you <can see w@l> [>] .
out,FALSE,FALSE,INV: <see the fancy w@l> [<] .
in,FALSE,TRUE,MOT: <that w@l is beautiful> [>] .
out,FALSE,FALSE,INV: <with the www> [<] www [=! curling sound] [>] .
out,FALSE,FALSE,MOT: <I love that> [<] .
out,FALSE,FALSE,INV: you must be practicing when you're famous and you're gonna [: going to] sign your [/] <your autograph> [>] .
out,FALSE,FALSE,CHI: &=laughs .
in,TRUE,FALSE,MOT: <I [/] I> [<] never did that when I was in school .
in,FALSE,TRUE,MOT: I can't do that .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,MOT: that's really good Chi .
out,FALSE,FALSE,INV: super job .
